Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
Falls_Emergency_Room_Doctor,PhenX_-_Falls,,radio,"Did you go to the Emergency Room, or to the office of a doctor, or other health professional, because of the fall?","0,No|1,Yes, Emergency Room|2,Yes, Doctor's Office|3,Yes, both the ER and the Doctor's Office|8,Refused|9,Don't know",PX250601,,,,,,,,,,
Falls_Hospital_Admitted,PhenX_-_Falls,,radio,"Were you admitted for an overnight stay, or longer, in the hospital following your fall?","0,No|1,Yes|8,Refused|9,Don't know",PX250601,,,,,,,,,,
Falls_Activity_Description,PhenX_-_Falls,,radio,Identify the ONE response that best describes what participant was doing when s/he fell. (See Probe 1A.)[CHECK ONLY ONE RESPONSE],"1,Stepping on, or off, a curb;|2,Getting into, or out of, a car or other vehicle|3,Going up stairs (including a stoop)|4,Going down stairs (including a stoop)|5,Getting onto, or out of, a chair, sofa, bed or toilet;|6,Walking;|7,Standing|8,Sitting or lying|9,Other (not included above)|88,Refused|99,Don't know/non-valid response",PX250601,,,,,,,,,,
Falls_Activity_Location,PhenX_-_Falls,,radio,Select the ONE response that best describes the location of where the fall occurred. (See Probes 1B-1C.)[CHECK ONLY ONE RESPONSE],"1,Inside own home|2,Inside someone else's home|3,Inside other building|4,Inside, other (e.g. train, subway, bus)|5,Outdoors|8,Refused|9,Don't know/non-valid response",PX250601,,,,,,,,,,
Falls_Inside_Location,PhenX_-_Falls,,radio,"[If the fall occurred INSIDE,] Identify specific location of inside fall. (See Probes 1B.)","1,Hallway|2,Bathroom|3,Bedroom|4,Living room|5,Dining room|6,Kitchen|7,Basement or Cellar|8,Stairs/Stairwell (Inside)|9,Escalator|10,Moving Walkways (e.g., airport walkway)|11,In a Train/Bus|12,Other inside location|88,Refused|99,Don't know/non-valid response",PX250601,,,,,,,,,,
Falls_Outside_Location,PhenX_-_Falls,,radio,"[If the fall occurred outside,] Identify specific location of outside fall.","1,Stairs/Stairwell (outside)|2,Garden or yard|3,Sidewalk|4,Street|5,Curb|6,Parking lot|7,Other outside location|8,Refused|9,Don't know/non-valid response",PX250601,,,,,,,,,,
Falls_Surface_Condition,PhenX_-_Falls,,radio,Identify the Ground/Floor Surface Condition (See Probe 1D.),"1,Wet|2,Dry|3,Snowy/icy|8,Refused|9,Don't know/non-valid response",PX250601,,,,,,,,,,
Falls_Slip_Trip_Participant,PhenX_-_Falls,,radio,"Did participant slip or trip on something (such as, a table leg, irregularity in floor or sidewalk surface, step, curb, ladder, clothing, or pet)? (See Probe 1E.)","0,No|1,Yes|8,Refused|9,Don't know/non-valid response",PX250601,,,,,,,,,,
Falls_Knocked_Down,PhenX_-_Falls,,radio,Was participant knocked down by someone or something? (See Probe 1A.),"0,No|1,Yes|8,Refused|9,Don't know/non-valid response",PX250601,,,,,,,,,,
Falls_Injure_Yourself,PhenX_-_Falls,,radio,Did you injure yourself as a result of your fall?,"UNDEFINED_1,Yes|UNDEFINED_2,No",PX250601,,,,,,,,,,
Falls_Injure_Yourself_Description,PhenX_-_Falls,,radio,"If YES, did you have any of the following (check all that apply)","UNDEFINED_1,hit your head head|UNDEFINED_2,broken hip",PX250601,,,,,,,,,,
Falls_Injure_Yourself_Description_Other,PhenX_-_Falls,,text,"If YES, did you have any of the following (check all that apply): Other (describe)",,PX250601,,,,,,,,,,
Falls_Emergency_Room_Hospital,PhenX_-_Falls,,radio,Did you go to the emergency room or stay overnight in the hospital because of the fall?,"UNDEFINED_1,Yes|UNDEFINED_2,No",PX250601,,,,,,,,,,
Falls_Emergency_Room_Visit,PhenX_-_Falls,,radio,Went to the emergency room because of the fall?,"UNDEFINED_1,Yes|UNDEFINED_2,No",PX250601,,,,,,,,,,
Falls_Hospital_Overnight,PhenX_-_Falls,,radio,Stayed overnight in the hospital because of the fall?,"UNDEFINED_1,Yes|UNDEFINED_2,No",PX250601,,,,,,,,,,
