Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
substances_lifetime_abuse_dependence_sleep_more,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you EVER sleep more than usual (when the effects of a medicine or drug were wearing off)?,"1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_sleep_more_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_sleep_more]='1',,,,,
substances_lifetime_abuse_dependence_sleep_more_past_year_drug_name,phenx_substances_lifetime_abuse_and_dependence,,radio,"During the last 12 months, which medicines or drugs did this happen with?","1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_sleep_more_past_year]='1',,,,,
substances_lifetime_abuse_dependence_sleep_more_prior_last_year,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did this happen before 12 months ago, that is, before last?(Month one year ago)?","1, Yes | 2, No",PX031402,,,,,[substances_lifetime_abuse_dependence_sleep_more_past_year_drug_name]='1',,,,,
substances_lifetime_abuse_dependence_sleep_more_prior_last_year_drug_names,phenx_substances_lifetime_abuse_and_dependence,,radio,Which medicines or drugs did this happen with before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_sleep_more_prior_last_year]='1',,,,,
substances_lifetime_abuse_dependence_weak_tired,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you EVER feel weak or tired?,"1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_weak_tired_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_weak_tired]='1',,,,,
substances_lifetime_abuse_dependence_weak_tired_past_year_drug_name,phenx_substances_lifetime_abuse_and_dependence,,radio,"During the last 12 months, which medicines or drugs did this happen with?","1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_weak_tired_past_year]='1',,,,,
substances_lifetime_abuse_dependence_weak_tired_prior_last_year,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did this happen before 12 months ago, that is, before last?(Month one year ago)?","1, Yes | 2, No",PX031402,,,,,[substances_lifetime_abuse_dependence_weak_tired_past_year_drug_name]='1',,,,,
substances_lifetime_abuse_dependence_weak_tired_prior_last_year_drug_names,phenx_substances_lifetime_abuse_and_dependence,,radio,Which medicines or drugs did this happen with before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_weak_tired_prior_last_year]='1',,,,,
substances_lifetime_abuse_dependence_depressed,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you EVER feel depressed?,"1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_depressed_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_depressed]='1',,,,,
substances_lifetime_abuse_dependence_depressed_past_year_drug_name,phenx_substances_lifetime_abuse_and_dependence,,radio,"During the last 12 months, which medicines or drugs did this happen with?","1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_depressed_past_year]='1',,,,,
substances_lifetime_abuse_dependence_depressed_prior_last_year,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did this happen before 12 months ago, that is, before last?(Month one year ago)?","1, Yes | 2, No",PX031402,,,,,[substances_lifetime_abuse_dependence_depressed_past_year_drug_name]='1',,,,,
substances_lifetime_abuse_dependence_depressed_prior_last_year_drug_names,phenx_substances_lifetime_abuse_and_dependence,,radio,Which medicines or drugs did this happen with before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_depressed_prior_last_year]='1',,,,,
substances_lifetime_abuse_dependence_heart_beating_fast,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you EVER find your heart beating fast (when the effects of a medicine or drug were wearing off)?,"1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_heart_beating_fast_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_heart_beating_fast]='1',,,,,
substances_lifetime_abuse_dependence_heart_beating_fast_past_year_drug_name,phenx_substances_lifetime_abuse_and_dependence,,radio,"During the last 12 months, which medicines or drugs did this happen with?","1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_heart_beating_fast_past_year]='1',,,,,
substances_lifetime_abuse_dependence_heart_beating_fast_prior_last_year,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did this happen before 12 months ago, that is, before last?(Month one year ago)?","1, Yes | 2, No",PX031402,,,,,[substances_lifetime_abuse_dependence_heart_beating_fast_past_year_drug_name]='1',,,,,
substances_lifetime_abuse_dependence_heart_beating_fast_prior_last_year_drug_names,phenx_substances_lifetime_abuse_and_dependence,,radio,Which medicines or drugs did this happen with before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_heart_beating_fast_prior_last_year]='1',,,,,
substances_lifetime_abuse_dependence_nausea,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you EVER have nausea or vomiting?,"1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_nausea_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_nausea]='1',,,,,
substances_lifetime_abuse_dependence_nausea_past_year_drug_name,phenx_substances_lifetime_abuse_and_dependence,,radio,"During the last 12 months, which medicines or drugs did this happen with?","1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_nausea_past_year]='1',,,,,
substances_lifetime_abuse_dependence_nausea_prior_last_year,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did this happen before 12 months ago, that is, before last?(Month one year ago)?","1, Yes | 2, No",PX031402,,,,,[substances_lifetime_abuse_dependence_nausea_past_year_drug_name]='1',,,,,
substances_lifetime_abuse_dependence_nausea_prior_last_year_drug_names,phenx_substances_lifetime_abuse_and_dependence,,radio,Which medicines or drugs did this happen with before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_nausea_prior_last_year]='1',,,,,
substances_lifetime_abuse_dependence_yawn,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you EVER yawn a lot?,"1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_yawn_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_yawn]='1',,,,,
substances_lifetime_abuse_dependence_yawn_past_year_drug_name,phenx_substances_lifetime_abuse_and_dependence,,radio,"During the last 12 months, which medicines or drugs did this happen with?","1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_yawn_past_year]='1',,,,,
substances_lifetime_abuse_dependence_yawn_prior_last_year,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did this happen before 12 months ago, that is, before last?(Month one year ago)?","1, Yes | 2, No",PX031402,,,,,[substances_lifetime_abuse_dependence_yawn_past_year_drug_name]='1',,,,,
substances_lifetime_abuse_dependence_yawn_prior_last_year_drug_names,phenx_substances_lifetime_abuse_and_dependence,,radio,Which medicines or drugs did this happen with before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_yawn_prior_last_year]='1',,,,,
substances_lifetime_abuse_dependence_runny_eyes_nose,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you EVER have runny eyes or a runny nose (when the effects of a medicine or drug were wearing off)?,"1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_runny_eyes_nose_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_runny_eyes_nose]='1',,,,,
substances_lifetime_abuse_dependence_runny_eyes_nose_past_year_drug_name,phenx_substances_lifetime_abuse_and_dependence,,radio,"During the last 12 months, which medicines or drugs did this happen with?","1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_runny_eyes_nose_past_year]='1',,,,,
substances_lifetime_abuse_dependence_runny_eyes_nose_prior_last_year,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did this happen before 12 months ago, that is, before last?(Month one year ago)?","1, Yes | 2, No",PX031402,,,,,[substances_lifetime_abuse_dependence_runny_eyes_nose_past_year_drug_name]='1',,,,,
substances_lifetime_abuse_dependence_runny_eyes_nose_prior_last_year_drug_names,phenx_substances_lifetime_abuse_and_dependence,,radio,Which medicines or drugs did this happen with before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_runny_eyes_nose_prior_last_year]='1',,,,,
substances_lifetime_abuse_dependence_weight_gain,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you EVER eat more than usual or gain weight?,"1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_weight_gain_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_weight_gain]='1',,,,,
substances_lifetime_abuse_dependence_weight_gain_past_year_drug_name,phenx_substances_lifetime_abuse_and_dependence,,radio,"During the last 12 months, which medicines or drugs did this happen with?","1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_weight_gain_past_year]='1',,,,,
substances_lifetime_abuse_dependence_weight_gain_prior_last_year,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did this happen before 12 months ago, that is, before last?(Month one year ago)?","1, Yes | 2, No",PX031402,,,,,[substances_lifetime_abuse_dependence_weight_gain_past_year_drug_name]='1',,,,,
substances_lifetime_abuse_dependence_weight_gain_prior_last_year_drug_names,phenx_substances_lifetime_abuse_and_dependence,,radio,Which medicines or drugs did this happen with before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_weight_gain_prior_last_year]='1',,,,,
substances_lifetime_abuse_dependence_anxious_nervous,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you EVER feel anxious or nervous?,"1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_anxious_nervous_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_anxious_nervous]='1',,,,,
substances_lifetime_abuse_dependence_anxious_nervous_past_year_drug_name,phenx_substances_lifetime_abuse_and_dependence,,radio,"During the last 12 months, which medicines or drugs did this happen with?","1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_anxious_nervous_past_year]='1',,,,,
substances_lifetime_abuse_dependence_anxious_nervous_prior_last_year,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did this happen before 12 months ago, that is, before last?(Month one year ago)?","1, Yes | 2, No",PX031402,,,,,[substances_lifetime_abuse_dependence_anxious_nervous_past_year_drug_name]='1',,,,,
substances_lifetime_abuse_dependence_anxious_nervous_prior_last_year_drug_names,phenx_substances_lifetime_abuse_and_dependence,,radio,Which medicines or drugs did this happen with before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_anxious_nervous_prior_last_year]='1',,,,,
substances_lifetime_abuse_dependence_muscle_aches,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you EVER have muscle aches or cramps (when the effects of a medicine or drug were wearing off)?,"1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_muscle_aches_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_muscle_aches]='1',,,,,
substances_lifetime_abuse_dependence_muscle_aches_past_year_drug_name,phenx_substances_lifetime_abuse_and_dependence,,radio,"During the last 12 months, which medicines or drugs did this happen with?","1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_muscle_aches_past_year]='1',,,,,
substances_lifetime_abuse_dependence_muscle_aches_prior_last_year,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did this happen before 12 months ago, that is, before last?(Month one year ago)?","1, Yes | 2, No",PX031402,,,,,[substances_lifetime_abuse_dependence_muscle_aches_past_year_drug_name]='1',,,,,
substances_lifetime_abuse_dependence_muscle_aches_prior_last_year_drug_names,phenx_substances_lifetime_abuse_and_dependence,,radio,Which medicines or drugs did this happen with before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_muscle_aches_prior_last_year]='1',,,,,
substances_lifetime_abuse_dependence_fever,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you EVER have a fever?,"1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_fever_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_fever]='1',,,,,
substances_lifetime_abuse_dependence_fever_past_year_drug_name,phenx_substances_lifetime_abuse_and_dependence,,radio,"During the last 12 months, which medicines or drugs did this happen with?","1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_fever_past_year]='1',,,,,
substances_lifetime_abuse_dependence_fever_prior_last_year,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did this happen before 12 months ago, that is, before last?(Month one year ago)?","1, Yes | 2, No",PX031402,,,,,[substances_lifetime_abuse_dependence_fever_past_year_drug_name]='1',,,,,
substances_lifetime_abuse_dependence_fever_prior_last_year_drug_names,phenx_substances_lifetime_abuse_and_dependence,,radio,Which medicines or drugs did this happen with before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_fever_prior_last_year]='1',,,,,
substances_lifetime_abuse_dependence_restless,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did you EVER become so restless you fidgeted, paced or couldn't sit still?","1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_restless_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_restless]='1',,,,,
substances_lifetime_abuse_dependence_restless_past_year_drug_name,phenx_substances_lifetime_abuse_and_dependence,,radio,"During the last 12 months, which medicines or drugs did this happen with?","1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_restless_past_year]='1',,,,,
substances_lifetime_abuse_dependence_restless_prior_last_year,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did this happen before 12 months ago, that is, before last?(Month one year ago)?","1, Yes | 2, No",PX031402,,,,,[substances_lifetime_abuse_dependence_restless_past_year_drug_name]='1',,,,,
substances_lifetime_abuse_dependence_restless_prior_last_year_drug_names,phenx_substances_lifetime_abuse_and_dependence,,radio,Which medicines or drugs did this happen with before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_restless_prior_last_year]='1',,,,,
substances_lifetime_abuse_dependence_talk_move_slowly,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you EVER move or talk much more slowly than usual (when the effects of a medicine or drug were wearing off)?,"1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_talk_move_slowly_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_talk_move_slowly]='1',,,,,
substances_lifetime_abuse_dependence_talk_move_slowly_past_year_drug_name,phenx_substances_lifetime_abuse_and_dependence,,radio,"During the last 12 months, which medicines or drugs did this happen with?","1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_talk_move_slowly_past_year]='1',,,,,
substances_lifetime_abuse_dependence_talk_move_slowly_prior_last_year,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did this happen before 12 months ago, that is, before last?(Month one year ago)?","1, Yes | 2, No",PX031402,,,,,[substances_lifetime_abuse_dependence_talk_move_slowly_past_year_drug_name]='1',,,,,
substances_lifetime_abuse_dependence_talk_move_slowly_prior_last_year_drug_names,phenx_substances_lifetime_abuse_and_dependence,,radio,Which medicines or drugs did this happen with before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_talk_move_slowly_prior_last_year]='1',,,,,
substances_lifetime_abuse_dependence_pupils_dilation,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you EVER find your pupils dilating or your hair standing up?,"1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_pupils_dilation_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_pupils_dilation]='1',,,,,
substances_lifetime_abuse_dependence_pupils_dilation_past_year_drug_name,phenx_substances_lifetime_abuse_and_dependence,,radio,"During the last 12 months, which medicines or drugs did this happen with?","1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_pupils_dilation_past_year]='1',,,,,
substances_lifetime_abuse_dependence_pupils_dilation_prior_last_year,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did this happen before 12 months ago, that is, before last?(Month one year ago)?","1, Yes | 2, No",PX031402,,,,,[substances_lifetime_abuse_dependence_pupils_dilation_past_year_drug_name]='1',,,,,
substances_lifetime_abuse_dependence_pupils_dilation_prior_last_year_drug_names,phenx_substances_lifetime_abuse_and_dependence,,radio,Which medicines or drugs did this happen with before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_pupils_dilation_prior_last_year]='1',,,,,
substances_lifetime_abuse_dependence_unpleasant_dreams,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you EVER have unpleasant dreams that often seemed real?,"1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_unpleasant_dreams_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_unpleasant_dreams]='1',,,,,
substances_lifetime_abuse_dependence_unpleasant_dreams_past_year_drug_name,phenx_substances_lifetime_abuse_and_dependence,,radio,"During the last 12 months, which medicines or drugs did this happen with?","1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_unpleasant_dreams_past_year]='1',,,,,
substances_lifetime_abuse_dependence_unpleasant_dreams_prior_last_year,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did this happen before 12 months ago, that is, before last?(Month one year ago)?","1, Yes | 2, No",PX031402,,,,,[substances_lifetime_abuse_dependence_unpleasant_dreams_past_year_drug_name]='1',,,,,
substances_lifetime_abuse_dependence_unpleasant_dreams_prior_last_year_drug_names,phenx_substances_lifetime_abuse_and_dependence,,radio,Which medicines or drugs did this happen with before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_unpleasant_dreams_prior_last_year]='1',,,,,
substances_lifetime_abuse_dependence_hallucinations,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did you EVER see, feel or hear things that weren't really there (when the effects of a medicine or drug were wearing off)?","1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_hallucinations_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_hallucinations]='1',,,,,
substances_lifetime_abuse_dependence_hallucinations_past_year_drug_name,phenx_substances_lifetime_abuse_and_dependence,,radio,"During the last 12 months, which medicines or drugs did this happen with?","1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_hallucinations_past_year]='1',,,,,
substances_lifetime_abuse_dependence_hallucinations_prior_last_year,phenx_substances_lifetime_abuse_and_dependence,,radio,"Did this happen before 12 months ago, that is, before last?(Month one year ago)?","1, Yes | 2, No",PX031402,,,,,[substances_lifetime_abuse_dependence_hallucinations_past_year_drug_name]='1',,,,,
substances_lifetime_abuse_dependence_hallucinations_prior_last_year_drug_names,phenx_substances_lifetime_abuse_and_dependence,,radio,Which medicines or drugs did this happen with before 12 months ago?,"1,SED|2,PAN|3,MAR|4,COC|5,STIM|6,CLB|7,HAL|8,SOLV|9,HER|10,OTH",PX031402,,,,,[substances_lifetime_abuse_dependence_hallucinations_prior_last_year]='1',,,,,
substances_lifetime_abuse_dependence_shaky_trembling_hands,phenx_substances_lifetime_abuse_and_dependence,,radio,Did you EVER feel shaky or have shaky or trembling hands?,"1,Yes|2,No",PX031402,,,,,,,,,,
substances_lifetime_abuse_dependence_shaky_trembling_hands_past_year,phenx_substances_lifetime_abuse_and_dependence,,radio,Did this happen in the last 12 months?,"1,Yes|2,No",PX031402,,,,,[substances_lifetime_abuse_dependence_shaky_trembling_hands]='1',,,,,
