Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
musculoskeletal_osteoporosis,phenx_systemic_lupus_erythematosus,,radio, Osteoporosis with fracture or vertebral collapse (excluding avascular necrosis) (Score 1),"0, No | 1, Yes",PX0171001,,,,,,,,,,
musculoskeletal_avascular_necrosis,phenx_systemic_lupus_erythematosus,,radio,Avascular necrosis (score 2 if > 1 ) (Score 1 (2)),"0, No | 1, Yes | 2, Yes, more than 1",PX0171001,,,,,,,,,,
musculoskeletal_osteomyelitis,phenx_systemic_lupus_erythematosus,,radio, Osteomyelitis (Score 1),"0, No | 1, Yes",PX0171001,,,,,,,,,,
skin_scarring_chronic_alopecia,phenx_systemic_lupus_erythematosus,Skin,radio,Scarring chronic alopecia (Score 1),"0, No | 1, Yes",PX0171001,,,,,,,,,,
skin_extensive_scarring_or_panniculum,phenx_systemic_lupus_erythematosus,,radio,Extensive scarring or panniculum other than scalp and pulp space (Score 1),"0, No | 1, Yes",PX0171001,,,,,,,,,,
skin_ulceration,phenx_systemic_lupus_erythematosus,,radio,Skin ulceration (excluding thrombosis) for >6 months (Score 1),"0, No | 1, Yes",PX0171001,,,,,,,,,,
premature_gonadal_failure,phenx_systemic_lupus_erythematosus,Other,radio,Premature gonadal failure (Score 1),"0, No | 1, Yes",PX0171001,,,,,,,,,,
diabetes,phenx_systemic_lupus_erythematosus,,radio,Diabetes (regardless of treatment) (Score 1),"0, No | 1, Yes",PX0171001,,,,,,,,,,
malignancy,phenx_systemic_lupus_erythematosus,,radio,Malignancy (exclude dysplasia) (score 2 if > 1 site) (Score 1 (2)),"0, No | 1, Yes | 2, Yes, more than 1",PX0171001,,,,,,,,,,
px171001_glossary,phenx_systemic_lupus_erythematosus,Glossary of SLICC/ACR Damage Index terms:,descriptive,"Damage: Nonreversible change, not related to active inflammation, occurring since diagnosis of lupus, ascertained by clinical assessment and present for at least 6 months unless otherwise stated. Repeat episodes must occur at least 6 months apart to score 2. The same lesion cannot be scored twice. Cataract: A lens opacity (cataract) in either eye, ever, whether primary or secondary to steroid therapy, documented by ophthalmoscopy. Retinal change: Documented by ophthalmoscopic examination, may result in field defect, legal blindness. Optic atrophy: Documented by ophthalmoscopic examination. Cognitive impairment: Memory deficit, difficulty with calculation, poor concentration, difficulty in spoken or written language, impaired performance level, documented on clinical examination or by formal neurocognitive testing. Major psychosis: Altered ability to function in normal activity due to psychiatric reasons. Severe disturbance in the perception of reality characterized by the following features: delusions, hallucinations (auditory, visual), incoherence, marked loose associations, impoverished thought content, marked illogical thinking, bizarre, disorganized or catatonic behavior. Seizures: Paroxysmal electrical discharge occurring in the brain and producing characteristic physical changes including tonic and clonic movements and certain behavioral disorders. Only seizures requiring therapy for 6 months are counted as damage. CVA: Cerebovascular accident resulting in focal findings such as paresis, weakness, etc., orsurgical resection for causes other than malignancy. Neuropathy : Damage to either a cranial or peripheral nerve, excluding optic nerve, resulting in either motor or sensory dysfunction. Transverse myelitis: Lower-extremity weakness or sensory loss with loss of rectal and urinary bladder sphincter control. Renal: Estimated or measured glomerular filtration rate < 50%, proteinuria ? 3.5 gm/24 hours, or end-stage renal disease (regardless of dialysis or transplantation). Pulmonary: Pulmonary hypertension (right ventricular prominence, or loud P2), pulmonary fibrosis (physical and radiograph), shrinking lung (radiograph), pleural fibrosis (radiograph), pulmonary infarction (radiograph), resection for cause other than malignancy. Cardiovascular: Angina or coronary artery bypass, myocardial infarction (documented by electrocardiograph and enzyme studies) ever, cardiomyopathy (ventricular dysfunction documented clinically),valvular disease (diastolic murmur, or systolic murmur >3/6), pericarditis for 6 months, or pericardiectomy . Peripheral vascular: Claudication, persistent for 6 months, by history, minor tissue loss, such as pulp space, ever, significant tissue loss, such as loss of digit or limb, or resection, ever, venous thrombosis with swelling, ulceration, or clinical evidence of venous stasis. GastrointestinalInfarction or resection of bowel below duodenum, by history, resection of spleen, liver, or gall bladder ever, for whatever cause, mesenteric insufficiency, with diffuse abdominal pain on clinical examination, chronic peritonitis, with persistent abdominal pain and peritoneal irritations, on clinical examination, esophageal stricture, shown on endoscopy, upper gastrointestinal tract surgery, such as correction of stricture, ulcer surgery, etc., ever, by history, pancreatic insufficiency requiring enzyme replacement or with a pseudocyst. Musculoskeletal: Muscle atrophy or weakness, demonstrated on clinical examination, deforming or erosive arthritis, including reducible deformities, (excluding avascular necrosis) on clinical examination, osteoporosis with fracture or vertebral collapse (excluding avascular necrosis) demonstrated radiographically, avascular necrosis, demonstrated by any imaging technique, osteomyelitis, documented clinically, and supported by culture evidence, tendon ruptures. ",,PX0171001,,,,,,,,,,
px171001_scoring,phenx_systemic_lupus_erythematosus,Scoring Instructions:,descriptive,"Each item in the SLICC/ACR is scored as present only if it has been present for at least six months prior to the assessment. With the exception of end stage renal disease (ESRD), the presence of each item is given a score of 1 or 2. Whereas, ESRD is given a score of 3. Of note, repeat episodes must occur at least six months apart and the same lesion cannot be scored twice, except for CVA. ",,PX0171001,,,,,,,,,,
