Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
yards_walked,phenx_integrated_fitness_older_adult_protocol,,text,Total number of yards walked in 6 minutes,,yards | | PX150202,number,,,,,,,,,
inst5_150202,phenx_integrated_fitness_older_adult_protocol,2-Minute Step-in-Place (An Alternative to the 6-Min Walk Test),descriptive,"Purpose. To assess aerobic endurance. Equipment. Stopwatch, tape measure or 30-in. piece of cord, masking tape mechanical counter (if possible) to ensure accurate counting of steps. Set-Up. The proper (minimum) knee-stepping height for each participant at a level even with the midway point between the patella (middle of the knee cap and the iliac crest (top hip bone). This point can be determined using a tape measure or by simply stretching a piece of cord from the patella to the iliac crest, then folding it in half to determine the midway point. To monitor correct knee height when stepping, books can be stacked on an adjacent table or a ruler can be attached to a chair or wall with masking tape to mark the proper knee height. Protocol. On the signal ""go"" the participant begins stepping (not running) in place, starting with the right leg, and completes as many steps as possible within the time period. Although both knees must be raised to the correct height to be counted, the tester only counts the number of times the right knee reaches it. The counter also serves as a spotter in case of loss of balance and ensures that the participant maintains proper knee height. As soon as proper knee height can no longer be maintained, the participant is asked to stop- or to stop and rest until proper form can be regained. Stepping may be resumed if the 2-min time period has not elapsed. If necessary, the participant can place one hand on the table or chair to assist in maintaining balance. To assist with proper pacing and to improve scoring accuracy, a practice test should be given prior to the test day. On test day, the examiner should demonstrate the procedure and allow the participants to practice briefly to recheck their understanding of the protocol. Safety. At the end of the test the participant should slowly walk around for about a minute to cool down. Scoring. The score is the total number of times the right knee reaches the minimum height. To assist with pacing, participants should be told when 1 min has passed and when there are 30 s to go.",,PX150202,,,,,,,,,,
integrated_fitness_older_adult_004,phenx_integrated_fitness_older_adult_protocol,,descriptive,,,PX150202,,,,,,,,,,
knee_raises,phenx_integrated_fitness_older_adult_protocol,,text,Total number of times the right knee reaches the minimum height in 2 minutes,,PX150202,number,,,,,,,,,
inst6_150202,phenx_integrated_fitness_older_adult_protocol,Chair Sit-and-Reach,descriptive,"Purpose. To assess lower body (primarily hamstring) flexibility. Equipment. Straight-back or folding chair (approximately 17-in. seat height), 18-in. ruler. For safety purposes, the chair should be placed against a wall and checked to see that it remains stable (doesn't tip forward) when the participant sits on the front edge. Protocol. Starting in a sitting position on a chair, the participant moves forward until she or he is sitting on the front edge. The crease between the top of the leg and the buttocks should be even with the edge of the chair seat. Keeping one leg bent and foot flat on the floor, the other leg (the preferred leg*) is extended straight in front of the hip, with heel on floor and foot flexed (at approximately 90°; see the picture). With the extended leg as straight as possible (but not hyperextended), the participant slowly bends forward at the hip joint (spine should remain as straight as possible, with head in line with spine, not tucked) sliding the hands (one on top of the other with the tips of the middle fingers even) down the extended leg in an attempt to touch the toes. The reach must be held for 2 s. If the extended knee starts to bend, ask the participant to slowly sit back until the knee is straight before scoring. Participants should be reminded to exhale as they bend forward; to avoid bouncing or rapid, forceful movements; and to never stretch to the point of pain. After a demonstration by the tester, the participant is asked to deter¿mine the preferred leg. The participant is then given two practice (stretching) trials on that leg, followed by two test trials. Scoring. Using an 18-in. ruler, the scorer records the number of inches person is short of reaching the toe (minus score) or reaches beyond the toe (plus score). The middle of the toe at the end of the shoe represents a zero score. Record both test scores to the nearest 1/2 in., and circle the best score. The best score is used to evaluate performance. Be sure to indicate ""minus"" or ""plus"" on the score card. *The preferred leg is defined as the one that results in the better score. Obviously, it is important to work on flexibility on both sides of the body, but for the sake of time, only the ""better"" side has been used in developing norms. ",,PX150202,,,,,,,,,,
integrated_fitness_older_adult_005,phenx_integrated_fitness_older_adult_protocol,,descriptive,,,PX150202,,,,,,,,,,
first_chair_reach,phenx_integrated_fitness_older_adult_protocol,,text,"In the first trial, the number of inches person is short of reaching the toe (minus score) or reaches beyond the toe (plus score). The middle of the toe at the end of the shoe represents a zero score.",,inch | | PX150202,number,,,,,,,,,
second_chair_reach,phenx_integrated_fitness_older_adult_protocol,,text,"In the second trial, the number of inches person is short of reaching the toe (minus score) or reaches beyond the toe (plus score). The middle of the toe at the end of the shoe represents a zero score.",,inch | | PX150202,number,,,,,,,,,
inst7_150202,phenx_integrated_fitness_older_adult_protocol,Back Scratch,descriptive,"Purpose. To assess upper body (shoulder) flexibility. Equipment 18-in. ruler (half of a yardstick). Protocol. In a standing position, the participant places the preferred hand behind the same-side shoulder, palm toward back and fingers extended, reaching down the middle of the back as far as possible (elbow pointed up). The particular places the other hand behind the back, palm out, reaching up as far as possible in an attempt to touch or overlap the extended middle fingers of both hands. Without moving the participant's hands, the tester helps to see that the middle fingers of each hand are directed toward each other. The participant is not allowed to grab his or her fingers together and pull. After a demonstration by the tester, the participant is asked to determine the preferred hand, and is then given two prac¿tice (stretching) trials, followed by two test trials. Scoring. The distance of overlap or distance between the tips of the middle fingers is measured to the nearest 1/2 in. A minus score (-) is given to represent a distance short of touching; a plus score (+) represents the amount of an overlap. Record both test scores and circle the best one. The best score is used to evaluate performance. Be sure to indicate ""minus"" or ""plus"" on the score card. *The preferred hand is defined as the one that results in the better score. Although it is important to work on flexibility on both sides of the body, only the ""better"" side has been used in developing norms.",,PX150202,,,,,,,,,,
integrated_fitness_older_adult_006,phenx_integrated_fitness_older_adult_protocol,,descriptive,,,PX150202,,,,,,,,,,
first_back_scratch,phenx_integrated_fitness_older_adult_protocol,,text,"In the first trial, the distance of overlap or distance between the tips of the middle fingers is measured to the nearest 1/2 in. A minus score (-) is given to represent a distance short of touching; a plus score (+) represents the amount of an overlap.",,inch | | PX150202,number,,,,,,,,,
second_back_scratch,phenx_integrated_fitness_older_adult_protocol,,text,"In the second trial, the distance of overlap or distance between the tips of the middle fingers is measured to the nearest 1/2 in. A minus score (-) is given to represent a distance short of touching; a plus score (+) represents the amount of an overlap.",,inch | | PX150202,number,,,,,,,,,
inst8_150202,phenx_integrated_fitness_older_adult_protocol,8-Foot Up-and-Go,descriptive,"Purpose. To assess agility/dynamic balance.Equipment. Stopwatch, tape measure, cone (or similar marker), straight- back or folding chair (seat height approximately 17 in.). Set-Up. The chair should be positioned against a wall or in some other way secured so that it does not move during testing. It should also be in a clear, unobstructed area, facing a cone marker exactly 8 ft away (measured from a point on the floor even with the front edge of the chair to the back of the marker). There should be at least 4 ft of clearance beyond the cone to allow ample turning room for the participant. Protocol. The test begins with the participant fully seated in the chair (erect posture), hands on thighs and feet flat on the floor (one foot slightly in front of the other). On the signal ""go"" the participant gets up from the chair (pushing off thighs or chair is allowed), walks as quickly as possible around the cone (on either side), and returns to the chair. The participant should be told that this is a timed test and that the object is to walk as quickly as possible (without running) around the cone and back to the chair. The tester should serve as a spotter, standing midway between the chair and the cone, ready to assist the participant in case of loss of bal¿ance. For reliable scoring, the tester must start the timer on ""go,"" whether or not the participant has started to move, and stop the timer at the exact instant the participant sits in the chair. After a demonstration, the participant walks through the test one time as a practice and then is given two test trials. Participants should be reminded that the timing does not stop until they are fully seated in the chair. Scoring. The score is the time elapsed from the signal ""go"" until the participant returns to a seated position in the chair. Record both test scores to the nearest 1/10th s and circle the best score (lowest time). The best score is used to evaluate performance. National norms of these tests are available from results of over 7,000 older adults in the Senior Fitness Test Manual. Copyright © 2001 by Roberta E. Rikli and C. Jessie Jones, C.J. Senior Fitness Test Manual, Champaign, IL: Human Kinetics. Obtained with permission from Dr. Roberta Rikli, California State University Fullerton.",,PX150202,,,,,,,,,,
integrated_fitness_older_adult_007,phenx_integrated_fitness_older_adult_protocol,,descriptive,,,PX150202,,,,,,,,,,
first_up_and_go,phenx_integrated_fitness_older_adult_protocol,,text,"In the first trial, the time elapsed from the signal go"" until the participant returns to a seated position in the chair.""",,second | | PX150202,number,,,,,,,,,
second_up_and_go,phenx_integrated_fitness_older_adult_protocol,,text,"In the second trial, the time elapsed from the signal go"" until the participant returns to a seated position in the chair.""",,second | | PX150202,number,,,,,,,,,
