Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
house_water_dampness,phenx_characteristics_of_current_residence,,radio,"During the past 12 months, has there been water or dampness in your home from broken pipes, leaks, heavy rain, or floods?","1 , YES|2 , NO|8 , DON'T KNOW",PX060101,,,,,,,,,,
house_mildew_odor,phenx_characteristics_of_current_residence,,radio,Does your home frequently have a mildew odor or musty smell?,"1 , YES|2 , NO|8 , DON'T KNOW",PX060101,,,,,,,,,,
house_air_conditioning,phenx_characteristics_of_current_residence,,radio,Is air conditioning (refrigeration) used to cool this (house/apartment)?,"1 , YES|2 , NO",PX060101,,,,,,,,,,
house_air_conditioning_type,phenx_characteristics_of_current_residence,,radio,Which types of air conditioning units do you use?,"1 , Central unit/units|2 , Window or wall unit/units|3 , Portable unit/units",PX060101,,,,,[house_air_conditioning] = '1',,,,,
air_conditioning_start_month,phenx_characteristics_of_current_residence,,radio,During which month (do you usually/would you) start using air conditioning to cool this (house/apartment)?,"UNDEFINED_CODE,Jan|UNDEFINED_CODE_1,Feb|UNDEFINED_CODE_2,Mar|UNDEFINED_CODE_3,Apr|UNDEFINED_CODE_4,May|UNDEFINED_CODE_5,Jun|UNDEFINED_CODE_6,Jul|UNDEFINED_CODE_7,Aug|UNDEFINED_CODE_8,Sept|UNDEFINED_CODE_9,Oct|UNDEFINED_CODE_10,Nov|UNDEFINED_CODE_11,Dec",PX060101,,,,,[house_air_conditioning] = '1',,,,,
air_conditioning_stop_month,phenx_characteristics_of_current_residence,,radio,During which month (do you usually/would you) stop using air conditioning?,"UNDEFINED_CODE,Jan|UNDEFINED_CODE_1,Feb|UNDEFINED_CODE_2,Mar|UNDEFINED_CODE_3,Apr|UNDEFINED_CODE_4,May|UNDEFINED_CODE_5,Jun|UNDEFINED_CODE_6,Jul|UNDEFINED_CODE_7,Aug|UNDEFINED_CODE_8,Sept|UNDEFINED_CODE_9,Oct|UNDEFINED_CODE_10,Nov|UNDEFINED_CODE_11,Dec",PX060101,,,,,[house_air_conditioning] = '1',,,,,
house_heating_fuel,phenx_characteristics_of_current_residence,,radio,Which fuels are used for heating this (house/apartment)?,"1 , Gas: from underground pipes serving the neighborhood|2 , Gas: bottled, tank, or LP|3 , Electricity|4 , Fuel oil, kerosene, etc|5 , Coal or coke|6 , Wood|7 , Solar energy|8 , Other fuel|9 , No fuel used|99 , DON'T KNOW",PX060101,,,,,,,,,,
house_heating_fuel_other_specify,phenx_characteristics_of_current_residence,,text,"If ""Other fuel,"" Specify which fuels are used for heating this (house/apartment).",,PX060101,,,,,[house_heating_fuel] = '8',,,,,
house_central_heating_system,phenx_characteristics_of_current_residence,,radio,Does this (house/apartment) have a central heating system with ducts that blow air into most rooms?,"1 , YES|2 , NO",PX060101,,,,,,,,,,
house_heating_start_month,phenx_characteristics_of_current_residence,,radio,During which month (do you usually/would you) start using heating devices?,"UNDEFINED_CODE,Jan|UNDEFINED_CODE_1,Feb|UNDEFINED_CODE_2,Mar|UNDEFINED_CODE_3,Apr|UNDEFINED_CODE_4,May|UNDEFINED_CODE_5,Jun|UNDEFINED_CODE_6,Jul|UNDEFINED_CODE_7,Aug|UNDEFINED_CODE_8,Sept|UNDEFINED_CODE_9,Oct|UNDEFINED_CODE_10,Nov|UNDEFINED_CODE_11,Dec",PX060101,,,,,,,,,,
house_heating_stop_month,phenx_characteristics_of_current_residence,,radio,During which month (do you usually/would you) stop using heating devices?,"UNDEFINED_CODE,Jan|UNDEFINED_CODE_1,Feb|UNDEFINED_CODE_2,Mar|UNDEFINED_CODE_3,Apr|UNDEFINED_CODE_4,May|UNDEFINED_CODE_5,Jun|UNDEFINED_CODE_6,Jul|UNDEFINED_CODE_7,Aug|UNDEFINED_CODE_8,Sept|UNDEFINED_CODE_9,Oct|UNDEFINED_CODE_10,Nov|UNDEFINED_CODE_11,Dec",PX060101,,,,,,,,,,
house_pet,phenx_characteristics_of_current_residence,,radio,"In the last 12 months, did any dogs, cats or other small furry animals, such as a rabbit, guinea pig or hamster, live or spend time inside your home?","1 , YES|2 , NO|7 , REFUSED|9 , DON'T KNOW",PX060101,,,,,,,,,,
house_pet_type,phenx_characteristics_of_current_residence,,radio,What kind of pet was it?,"1 , DOG|2 , CAT|3 , SMALL FURRY ANIMAL|77 , REFUSED|99 , DON'T KNOW",PX060101,,,,,[house_pet] = '1',,,,,
