Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
barretts_esophagus_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Barrett's Esophagus?",,PX070801,number,,,,[barretts_esophagus_history] = 'UNDEFINED_CODE',,,,,
gallstones_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  Gallstones?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
gallstones_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Gallstones?",,PX070801,number,,,,[gallstones_history] = 'UNDEFINED_CODE',,,,,
gallstones_symptoms,phenx_preexisting_conditions_associated_with_cancer,,radio,Did you have symptoms?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,[gallstones_history] = 'UNDEFINED_CODE',,,,,
gallstones_diagnosed,phenx_preexisting_conditions_associated_with_cancer,,radio,How diagnosed?,"UNDEFINED_CODE,X-ray or ultrasound|UNDEFINED_CODE_1,Other",PX070801,,,,,[gallstones_history] = 'UNDEFINED_CODE',,,,,
cholecystectomy_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  Cholecystectomy?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
cholecystectomy_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Cholecystectomy?",,PX070801,number,,,,[cholecystectomy_history] = 'UNDEFINED_CODE',,,,,
diabetes_mellitus_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  Diabetes mellitus?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
diabetes_mellitus_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Diabetes mellitus?",,PX070801,number,,,,[diabetes_mellitus_history] = 'UNDEFINED_CODE',,,,,
elevated_cholesterol_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  Elevated cholesterol?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
elevated_cholesterol_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Elevated cholesterol?",,PX070801,number,,,,[elevated_cholesterol_history] = 'UNDEFINED_CODE',,,,,
high_blood_pressure_hbp_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  High blood pressure?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
high_blood_pressure_hbp_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  High blood pressure?",,PX070801,number,,,,[high_blood_pressure_hbp_history]='UNDEFINED_CODE',,,,,
endometriosis_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  Endometriosis-1st diagnosis?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
endometriosis_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Endometriosis-1st diagnosis?",,PX070801,number,,,,[endometriosis_history]='UNDEFINED_CODE',,,,,
endometriosis_confirmed_laparoscopy,phenx_preexisting_conditions_associated_with_cancer,,radio,Confirmed by laparoscopy?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,[endometriosis_history]='UNDEFINED_CODE',,,,,
uterine_fibroids_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  Uterine fibroids-1st diagnosis?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
uterine_fibroids_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Uterine fibroids-1st diagnosis?",,PX070801,number,,,,[uterine_fibroids_history]='UNDEFINED_CODE',,,,,
uterine_fibroids_confirmed_pelvic_exam,phenx_preexisting_conditions_associated_with_cancer,,radio,Confirmed by pelvic exam?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,[uterine_fibroids_history]='UNDEFINED_CODE',,,,,
uterine_fibroids_confirmed_ultrasound_hysterectomy,phenx_preexisting_conditions_associated_with_cancer,,radio,Confirmed by ultrasound/hysterectomy?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,[uterine_fibroids_history]='UNDEFINED_CODE',,,,,
premenstrual_syndrome_pms_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  Premenstrual syndrome (PMS)?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
premenstrual_syndrome_pms_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Premenstrual syndrome (PMS)?",,PX070801,number,,,,[premenstrual_syndrome_pms_history] = 'UNDEFINED_CODE',,,,,
kidney_stones_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  Kidney stones?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
kidney_stones_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Kidney stones?",,PX070801,number,,,,[kidney_stones_history] = 'UNDEFINED_CODE',,,,,
multiple_sclerosis_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  Multiple Sclerosis?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
multiple_sclerosis_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Multiple Sclerosis?",,PX070801,number,,,,[multiple_sclerosis_history] = 'UNDEFINED_CODE',,,,,
asthma_history,phenx_preexisting_conditions_associated_with_cancer,,radio,"Have you had any of these clinician-diagnosed illnesses?  Asthma, doctor diagnosed?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
asthma_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Asthma, doctor diagnosed?",,PX070801,number,,,,[asthma_history] = 'UNDEFINED_CODE',,,,,
emphysema_chronic_bronchitis_history,phenx_preexisting_conditions_associated_with_cancer,,radio,"Have you had any of these clinician-diagnosed illnesses?  Emphysema/Chronic Bronchitis, doctor diagnosis?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
emphysema_chronic_bronchitis_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Emphysema/Chronic Bronchitis, doctor diagnosis?",,PX070801,number,,,,[emphysema_chronic_bronchitis_history] = 'UNDEFINED_CODE',,,,,
pneumonia_history,phenx_preexisting_conditions_associated_with_cancer,,radio,"Have you had any of these clinician-diagnosed illnesses?  Pneumonia, x-ray confirmed?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
pneumonia_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Pneumonia, x-ray confirmed?",,PX070801,number,,,,[pneumonia_history] = 'UNDEFINED_CODE',,,,,
graves_disease_hyperthyroidism_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  Graves' Disease/Hyperthyroidism,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
graves_disease_hyperthyroidism_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Graves' Disease/Hyperthyroidism",,PX070801,number,,,,[graves_disease_hyperthyroidism_history] = 'UNDEFINED_CODE',,,,,
hypothyroidism_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  Hypothyroidism?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
hypothyroidism_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Hypothyroidism?",,PX070801,number,,,,[hypothyroidism_history] = 'UNDEFINED_CODE',,,,,
thyroid_nodule_benign_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  Thyroid nodule (benign)?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
thyroid_nodule_benign_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Thyroid nodule (benign)?",,PX070801,number,,,,[thyroid_nodule_benign_history] = 'UNDEFINED_CODE',,,,,
gout_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  Gout?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
gout_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Gout?",,PX070801,number,,,,[gout_history]='UNDEFINED_CODE',,,,,
sle_systemic_lupus_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  SLE (systemic lupus)?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
sle_systemic_lupus_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  SLE (systemic lupus)?",,PX070801,number,,,,[sle_systemic_lupus_history] = 'UNDEFINED_CODE',,,,,
rheumatoid_arthritis_history,phenx_preexisting_conditions_associated_with_cancer,,radio,"Have you had any of these clinician-diagnosed illnesses?  Rheumatoid arthritis, doctor diagnosis?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
rheumatoid_arthritis_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Rheumatoid arthritis, doctor diagnosis?",,PX070801,number,,,,[rheumatoid_arthritis_history] = 'UNDEFINED_CODE',,,,,
other_arthritis_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  Other arthritis?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
other_arthritis_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Other arthritis?",,PX070801,number,,,,[other_arthritis_history] = 'UNDEFINED_CODE',,,,,
depression_history,phenx_preexisting_conditions_associated_with_cancer,,radio,"Have you had any of these clinician-diagnosed illnesses?  Depression, clinician diagnosis?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
depression_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Depression, clinician diagnosis?",,PX070801,number,,,,[depression_history] = 'UNDEFINED_CODE',,,,,
other_major_illness_surgery_history,phenx_preexisting_conditions_associated_with_cancer,,radio,Have you had any of these clinician-diagnosed illnesses?  Other major illness or surgery?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX070801,,,,,,,,,,
other_major_illness_surgery_year,phenx_preexisting_conditions_associated_with_cancer,,text,"Year of Diagnosis,  Other major illness or surgery?",,PX070801,number,,,,[other_major_illness_surgery_history] = 'UNDEFINED_CODE',,,,,
other_major_illness_surgery_date,phenx_preexisting_conditions_associated_with_cancer,,text,Please specify Date (Other major illness or surgery).,,PX070801,date_mdy,,,,[other_major_illness_surgery_history] = 'UNDEFINED_CODE',,,,,
