Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
totalweight_duringgestation_gestationalage_visit_5,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current gestational age?,,weeks | | PX021303,number,,,,,,,,,
totalweight_duringgestation_weight_visit_5,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current weight to the nearest 100g?,,kilograms | | PX021303,,,,,,,,,,
totalweight_duringgestation_height_visit_5,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current height?,,centimeters | | PX021303,,,,,,,,,,
totalweight_duringgestation_date_visit_6,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is today's date of examination?,,PX021303,date_mdy,,,,,,,,,
totalweight_duringgestation_gestationalage_visit_6,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current gestational age?,,weeks | | PX021303,number,,,,,,,,,
totalweight_duringgestation_weight_visit_6,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current weight to the nearest 100g?,,kilograms | | PX021303,,,,,,,,,,
totalweight_duringgestation_height_visit_6,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current height?,,centimeters | | PX021303,,,,,,,,,,
totalweight_duringgestation_date_visit_7,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is today's date of examination?,,PX021303,date_mdy,,,,,,,,,
totalweight_duringgestation_gestationalage_visit_7,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current gestational age?,,weeks | | PX021303,number,,,,,,,,,
totalweight_duringgestation_weight_visit_7,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current weight to the nearest 100g?,,kilograms | | PX021303,,,,,,,,,,
totalweight_duringgestation_height_visit_7,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current height?,,centimeters | | PX021303,,,,,,,,,,
totalweight_duringgestation_date_visit_8,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is today's date of examination?,,PX021303,date_mdy,,,,,,,,,
totalweight_duringgestation_gestationalage_visit_8,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current gestational age?,,weeks | | PX021303,number,,,,,,,,,
totalweight_duringgestation_weight_visit_8,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current weight to the nearest 100g?,,kilograms | | PX021303,,,,,,,,,,
totalweight_duringgestation_height_visit_8,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current height?,,centimeters | | PX021303,,,,,,,,,,
totalweight_duringgestation_date_visit_9,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is today's date of examination?,,PX021303,date_mdy,,,,,,,,,
totalweight_duringgestation_gestationalage_visit_9,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current gestational age?,,weeks | | PX021303,number,,,,,,,,,
totalweight_duringgestation_weight_visit_9,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current weight to the nearest 100g?,,kilograms | | PX021303,,,,,,,,,,
totalweight_duringgestation_height_visit_9,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current height?,,centimeters | | PX021303,,,,,,,,,,
totalweight_duringgestation_date_visit_10,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is today's date of examination?,,PX021303,date_mdy,,,,,,,,,
totalweight_duringgestation_gestationalage_visit_10,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current gestational age?,,weeks | | PX021303,number,,,,,,,,,
totalweight_duringgestation_weight_visit_10,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current weight to the nearest 100g?,,kilograms | | PX021303,,,,,,,,,,
totalweight_duringgestation_height_visit_10,phenx_total_pregnancy_weight_gain_weight_measured_during_ges,,text,What is the patient's current height?,,centimeters | | PX021303,,,,,,,,,,
