Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
bodycomposition_dxa_calibration_training,phenx_body_composition_body_composition_by_dualenergy_x,,yesno,Has the staff been properly trained in the use of and have access to required and properly calibrated equipment?,,PX020302,,,,,,,,,,
bodycomposition_dxa_subject_prohibited_items,phenx_body_composition_body_composition_by_dualenergy_x,,radio,"Has the staff checked whether the patient is wearing metallic items such as jewelry or eyeglasses, has implanted medical devices such as a pacemaker or artificial joint, or has undergone certain types of medical tests that might affect the scan results?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX020302,,,,,,,,,,
bodycomposition_dxa_amputations,phenx_body_composition_body_composition_by_dualenergy_x,,radio,Does the subject have any amputations other than fingers and toes?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX020302,,,,,,,,,,
bodycomposition_dxa_quality_assurance_andcontrol,phenx_body_composition_body_composition_by_dualenergy_x,,radio,"Are there quality assurance and quality control measures in place, such as those described in the NHANES DXA Procedures Manual?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX020302,,,,,,,,,,
bodycomposition_dxa_wholebody_height,phenx_body_composition_body_composition_by_dualenergy_x,,text,What is the subject's height?,,inches | | PX020302,,,,,,,,,,
bodycomposition_dxa_wholebody_weight,phenx_body_composition_body_composition_by_dualenergy_x,,text,What is the subject's weight?,,pounds | | PX020302,,,,,,,,,,
bodycomposition_dxa_wholebody_gender,phenx_body_composition_body_composition_by_dualenergy_x,,radio,What is the subject's gender?,"UNDEFINED_CODE,Male|UNDEFINED_CODE_1,Female",PX020302,,,,,,,,,,
bodycomposition_dxa_wholebody_ethnicity,phenx_body_composition_body_composition_by_dualenergy_x,,text,What is the subject's ethnicity?,,PX020302,,,,,,,,,,
bodycomposition_dxa_wholebody_correct_poisitioning,phenx_body_composition_body_composition_by_dualenergy_x,,radio,Is the subject's body being correctly position for the whole body scans as recommended by the International Society for Clinical Densitometry?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX020302,,,,,,,,,,
bodycomposition_dxa_conductingscan_patient_instructions,phenx_body_composition_body_composition_by_dualenergy_x,,radio,Has the subject been instructed to not speak or move during the whole body examination?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX020302,,,,,,,,,,
bodycomposition_dxa_conductingscan_image_quality,phenx_body_composition_body_composition_by_dualenergy_x,,radio,"Does the DXA image appear, similar to a whole body X-ray with bones and soft tissue clearly visible, without any distortion from movement, and with the whole body in the field?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX020302,,,,,,,,,,
bodycomposition_dxa_conductingscan_repeat_scan,phenx_body_composition_body_composition_by_dualenergy_x,,radio,"If not, was the scan repeated (up to 3x)?","UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX020302,,,,,,,,,,
bodycomposition_dxa_ensuringquality_patient_width,phenx_body_composition_body_composition_by_dualenergy_x,,radio,Is the subject too wide for the table so that his/her hands cannot be positioned flat by their side?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX020302,,,,,,,,,,
bodycomposition_dxa_ensuringquality_pillow,phenx_body_composition_body_composition_by_dualenergy_x,,radio,Was a radiolucent pillow used to support the subject's head?,"UNDEFINED_CODE,Yes|UNDEFINED_CODE_1,No",PX020302,,,,,,,,,,
