Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
pxt21702_serialweights_prenatal_date_visit_4,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the date of today's prenatal examination?,,PX021702,date_mdy,,,,,,,,,
pxt21702_serialweights_prenatal_gestationalage_visit_4,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's gestational age at today's prenatal examination?,,weeks | | PX021702,number,,,,,,,,,
pxt21702_serialweights_prenatal_height_visit_4,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's height at today's prenatal examination?,,centimeters | | PX021702,,,,,,,,,,
pxt21702_serialweights_prenatal_weight_visit_4,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's weight at today's prenatal examination?,,kilograms | | PX021702,,,,,,,,,,
pxt21702_serialweights_prenatal_date_visit_5,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the date of today's prenatal examination?,,PX021702,date_mdy,,,,,,,,,
pxt21702_serialweights_prenatal_gestationalage_visit_5,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's gestational age at today's prenatal examination?,,weeks | | PX021702,number,,,,,,,,,
pxt21702_serialweights_prenatal_height_visit_5,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's height at today's prenatal examination?,,centimeters | | PX021702,,,,,,,,,,
pxt21702_serialweights_prenatal_weight_visit_5,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's weight at today's prenatal examination?,,kilograms | | PX021702,,,,,,,,,,
pxt21702_serialweights_prenatal_date_visit_6,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the date of today's prenatal examination?,,PX021702,date_mdy,,,,,,,,,
pxt21702_serialweights_prenatal_gestationalage_visit_6,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's gestational age at today's prenatal examination?,,weeks | | PX021702,number,,,,,,,,,
pxt21702_serialweights_prenatal_height_visit_6,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's height at today's prenatal examination?,,centimeters | | PX021702,,,,,,,,,,
pxt21702_serialweights_prenatal_weight_visit_6,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's weight at today's prenatal examination?,,kilograms | | PX021702,,,,,,,,,,
pxt21702_serialweights_prenatal_date_visit_7,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the date of today's prenatal examination?,,PX021702,date_mdy,,,,,,,,,
pxt21702_serialweights_prenatal_gestationalage_visit_7,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's gestational age at today's prenatal examination?,,weeks | | PX021702,number,,,,,,,,,
pxt21702_serialweights_prenatal_height_visit_7,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's height at today's prenatal examination?,,centimeters | | PX021702,,,,,,,,,,
pxt21702_serialweights_prenatal_weight_visit_7,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's weight at today's prenatal examination?,,kilograms | | PX021702,,,,,,,,,,
pxt21702_serialweights_prenatal_date_visit_8,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the date of today's prenatal examination?,,PX021702,date_mdy,,,,,,,,,
pxt21702_serialweights_prenatal_gestationalage_visit_8,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's gestational age at today's prenatal examination?,,weeks | | PX021702,number,,,,,,,,,
pxt21702_serialweights_prenatal_height_visit_8,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's height at today's prenatal examination?,,centimeters | | PX021702,,,,,,,,,,
pxt21702_serialweights_prenatal_weight_visit_8,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's weight at today's prenatal examination?,,kilograms | | PX021702,,,,,,,,,,
pxt21702_serialweights_prenatal_date_visit_9,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the date of today's prenatal examination?,,PX021702,date_mdy,,,,,,,,,
pxt21702_serialweights_prenatal_gestationalage_visit_9,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's gestational age at today's prenatal examination?,,weeks | | PX021702,number,,,,,,,,,
pxt21702_serialweights_prenatal_height_visit_9,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's height at today's prenatal examination?,,centimeters | | PX021702,,,,,,,,,,
pxt21702_serialweights_prenatal_weight_visit_9,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's weight at today's prenatal examination?,,kilograms | | PX021702,,,,,,,,,,
pxt21702_serialweights_prenatal_date_visit_10,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the date of today's prenatal examination?,,PX021702,date_mdy,,,,,,,,,
pxt21702_serialweights_prenatal_gestationalage_visit_10,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's gestational age at today's prenatal examination?,,weeks | | PX021702,number,,,,,,,,,
pxt21702_serialweights_prenatal_height_visit_10,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's height at today's prenatal examination?,,centimeters | | PX021702,,,,,,,,,,
pxt21702_serialweights_prenatal_weight_visit_10,phenx_serial_pregnancy_weight_weights_measured_during_gestat,,text,What is the patient's weight at today's prenatal examination?,,kilograms | | PX021702,,,,,,,,,,
