Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
access_health_technology_medical_records_online_past_year_add_information,phenx_access_health_technology,,radio,"Add health information to share with your health care provider, such as health concerns, symptoms, and side effects?","UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No",PX280401,,,,,,,,,mat4,
access_health_technology_medical_records_online_past_year_decision_making,phenx_access_health_technology,,radio,Help you make a decision about how to treat an illness or condition?,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No",PX280401,,,,,,,,,mat4,
access_health_technology_medical_records_online_history,phenx_access_health_technology,Do any of your online medical records include the following types of medical information? ,radio,List of health/medical problems ,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Don't know",PX280401,,,,,,,,,mat5,
access_health_technology_medical_records_online_allergy,phenx_access_health_technology,,radio,Allergy list,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Don't know",PX280401,,,,,,,,,mat5,
access_health_technology_medical_records_online_office_visit,phenx_access_health_technology,,radio,Summaries of your office visit,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Don't know",PX280401,,,,,,,,,mat5,
access_health_technology_medical_records_online_clinical_notes,phenx_access_health_technology,,radio,Clinical notes,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Don't know",PX280401,,,,,,,,,mat5,
access_health_technology_medical_records_online_immunization,phenx_access_health_technology,,radio,Immunization or vaccination history ,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No|UNDEFINED_CODE_2, Don't know",PX280401,,,,,,,,,mat5,
access_health_technology_medical_records_online_different_provider,phenx_access_health_technology,Have you electronically sent your medical information to... ,radio,Another health care provider?,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No",PX280401,,,,,,,,,mat6,
access_health_technology_medical_records_online_family_person,phenx_access_health_technology,,radio,A family member or another person involved with your care?,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No",PX280401,,,,,,,,,mat6,
access_health_technology_medical_records_online_service_app,phenx_access_health_technology,,radio,A service or app that can help manage and store your health information?,"UNDEFINED_CODE, Yes|UNDEFINED_CODE_1, No",PX280401,,,,,,,,,mat6,
access_health_technology_medical_records_online_useful,phenx_access_health_technology,,radio,"In general, how useful is your online medical record for monitoring your health?","UNDEFINED_CODE, Very useful|UNDEFINED_CODE_1, Somewhat useful|UNDEFINED_CODE_2, Not very useful|UNDEFINED_CODE_3, Not at all useful|UNDEFINED_CODE_4, I do not use my online medical record to monitor my health",PX280401,,,,,,,,,,
access_health_technology_outro,phenx_access_health_technology,,descriptive,"Scoring and Interpretation. Refer to the ""HINTS5 Cycle 2 Methodology Report"" for details on methodology, sampling, and procedures for Cycle 2, sections 4 and 5: https://hints.cancer.gov/data/methodology-reports.aspx, https://hints.cancer.gov/data/methodology-reports.aspx",,PX280401,,,,,,,,,,
