Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?
serialweights_prenatal_gestationalage_visit_6,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the patient's gestational age at the sixth prenatal examination?,,weeks | | PX021701,number,,,,,,,,,
serialweights_prenatal_height_visit_6,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the patient's height at the sixth prenatal examination?,,centimeters | | PX021701,,,,,,,,,,
serialweights_prenatal_weight_visit_6,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the patient's weight at the sixth prenatal examination?,,kilograms | | PX021701,,,,,,,,,,
serialweights_prenatal_date_visit_7,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the date of the seventh prenatal examination?,,PX021701,date_mdy,,,,,,,,,
serialweights_prenatal_gestationalage_visit_7,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the patient's gestational age at the seventh prenatal examination?,,weeks | | PX021701,number,,,,,,,,,
serialweights_prenatal_height_visit_7,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the patient's height at the seventh prenatal examination?,,centimeters | | PX021701,,,,,,,,,,
serialweights_prenatal_weight_visit_7,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the patient's weight at the seventh prenatal examination?,,kilograms | | PX021701,,,,,,,,,,
serialweights_prenatal_date_visit_8,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the date of the eighth prenatal examination?,,PX021701,date_mdy,,,,,,,,,
serialweights_prenatal_gestationalage_visit_8,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the patient's gestational age at the eighth prenatal examination?,,weeks | | PX021701,number,,,,,,,,,
serialweights_prenatal_height_visit_8,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the patient's height at the eighth prenatal examination?,,centimeters | | PX021701,,,,,,,,,,
serialweights_prenatal_weight_visit_8,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the patient's weight at the eighth prenatal examination?,,kilograms | | PX021701,,,,,,,,,,
serialweights_prenatal_date_visit_9,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the date of the ninth prenatal examination?,,PX021701,date_mdy,,,,,,,,,
serialweights_prenatal_gestationalage_visit_9,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the patient's gestational age at the ninth prenatal examination?,,weeks | | PX021701,number,,,,,,,,,
serialweights_prenatal_height_visit_9,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the patient's height at the ninth prenatal examination?,,centimeters | | PX021701,,,,,,,,,,
serialweights_prenatal_weight_visit_9,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the patient's weight at the ninth prenatal examination?,,kilograms | | PX021701,,,,,,,,,,
serialweights_prenatal_date_visit_10,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the date of the tenth prenatal examination?,,PX021701,date_mdy,,,,,,,,,
serialweights_prenatal_gestationalage_visit_10,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the patient's gestational age at the tenth prenatal examination?,,weeks | | PX021701,number,,,,,,,,,
serialweights_prenatal_height_visit_10,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the patient's height at the tenth prenatal examination?,,centimeters | | PX021701,,,,,,,,,,
serialweights_prenatal_weight_visit_10,phenx_serial_pregnancy_weight_weights_abstracted_from_prenat,,text,What is the patient's weight at the tenth prenatal examination?,,kilograms | | PX021701,,,,,,,,,,
